index	trigger	syllables	flag	preview
2678	terminal-particle	79		ཞེས་གསུངས་ཏེ། དེས་ན་མཁས་པ་རྒྱལ་བའི་སྲས་ཐུགས་རྗེའི་དབང་ཕྱུག་ཆེན་པོ་དེ་རྣམས་ལུས་སྲ
2679	ordinal-open	6		གསུམ་པ་དོན་བསྡུ་བ་ནི།
2680	verse-stanza	25		དེ་བས་སྒྲིབ་པ་བསལ་བའི་ཕྱིར།།↵ལོག་པའི་ལམ་ལས་སེམས་བསླན་ཏེ།།↵ཡང་དག་དམིགས་ལ་རྟག་པར་ཡ
2681	terminal-particle	328		ཞེས་གསུངས་ཏེ། དེ་ལྟར་རྒྱས་པར་བཤད་ནས་ད་ནི་ལེའུ་འདི་མཐའ་དག་གི་དོན་བསྡུ་བར་བྱ་སྟེ། 
2682	line-end	2		དེས་ན།
2683	verse-stanza	13		དེ་བས་སྒྲིབ་པ་བསལ་བའི་ཕྱིར།།↵ལོག་པའི་ལམ་ལས་སེམས་བསླན་ཏེ།།
2684	terminal-particle	53		ཞེས་པས་མི་མཐུན་ཕྱོགས་སྤོང་བ་ཐམས་ཅད་བསྡུས་ཤིང༌། ཡང་དག་དམིགས་ལ། ཞེས་པས་ཡུལ་ལྷག་མཐོ
2685	terminal-particle	25		བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ་ལས། བསམ་གཏན་བསྟན་པ་ཞེས་བྱ་བ་སྟེ་ལེའུ་བརྒྱད་པ་
2686	terminal-particle	45		ch-9 དེ་ལྟར་ཡང་དག་པའི་བསམ་གཏན་ལ་འབད་པས་ཟད་པ་དང་མི་སྐྱེ་བ་ཤེས་པའི་བར་གྱི་ཤེས་རབ་མ
2687	ordinal-open	31		དྲུག་པ་ཤེས་རབ་ཀྱི་ལེའུ་འཆད་པ་ལ་ལྔ། ཤེས་རབ་ཀྱི་ཕན་ཡོན། ཤེས་རབ་ངོས་བཟུང་བ། སྟོང་ཉི
2688	ordinal-open	3		དང་པོ་ནི།
2689	verse-stanza	25		ཡན་ལག་འདི་དག་ཐམས་ཅད་ནི།།↵ཐུབ་པས་ཤེས་རབ་དོན་དུ་གསུངས།།↵དེ་ཡི་ཕྱིར་ན་སྡུག་བསྔལ་དག།
2690	terminal-particle	80		ཅེས་གསུངས་ཏེ། སྦྱིན་པ་ལ་སོགས་པ་ཡན་ལག་ལྔ་པོ་འདི་དག་ཐམས་ཅད་ནི་ཐུབ་པ་བཅོམ་ལྡན་འདས་ཀ
2691	quote-close	2		ཞེས་སོ།།
2692	terminal-particle	42		དེ་ཡི་ཕྱིར་ན་སྦྱིན་སོགས་ལྔ་པོ་ཙམ་གྱིས་ཆོག་ཤེས་པར་མི་བྱ་བར་སླར་རང་གཞན་གྱི་སྡུག་བས
2693	line-end	2		གལ་ཏེ།
2694	verse-stanza	21		སྦྱིན་པ་སྦྱིན་པའི་སྔོན་དུ་འགྲོ་བ་ཤེས་རབ་སྟེ།།↵ཚུལ་ཁྲིམས་བཟོད་དང་བརྩོན་འགྲུས་བསམ་
2695	line-end	89		ཞེས་སྦྱིན་སོགས་ལྔའི་སྔོན་དུ་ཤེས་རབ་དགོས་པར་བཤད་པ་དང་འགལ་ལོ་ཞེ་ན། དེ་ནི་སྦྱིན་སོག
2696	verse-stanza	25		བསོད་ནམས་ཆུང་བས་ཆོས་འདི་ལ།།↵ཐེ་ཚོམ་ཙམ་ཡང་མི་སྐྱེ་སྟེ།།↵འདི་ལ་ཐེ་ཚོམ་སྐྱེས་པས་ཀྱང
2697	terminal-particle	5		ཞེས་གསུངས་པ་བཞིན་ནོ།།
2698	ordinal-open	25		གཉིས་པ་ཤེས་རབ་ངོས་བཟུང་བ་ལ་གཉིས། ཤེས་བྱ་བདེན་པ་གཉིས་སྟོང་ཉིད་དུ་སྒྲུབ་པ་དང༌། དེ་
2699	ordinal-open	16		དང་པོ་ལ་བཞི། བདེན་གཉིས་ཀྱི་དབྱེ་བ། མཚན་ཉིད། དེ་སྒྲུབ་པ། དེ་ལ་རྩོད་པ་སྤང་བའོ།།
2700	ordinal-open	3		དང་པོ་ནི།
2701	verse-stanza	13		ཀུན་རྫོབ་དང་ནི་དོན་དམ་སྟེ།།↵འདི་ནི་བདེན་པ་གཉིས་སུ་འདོད།།
2702	terminal-particle	44		ཅེས་གསུངས་ཏེ། འདིར་ནི་མདོར་བསྡུ་ན་གང་ཤེས་པར་བྱ་བ་ནི། ཀུན་རྫོབ་ཀྱི་བདེན་པ་དང༌། དོ
2703	terminal-particle	5		ཞེས་ཞལ་གྱིས་འཆེས་པའོ།།
2704	terminal-particle	17		དེ་ལ་ཀུན་ནི་མང་པོའི་སྒྲ་སྟེ་རྣམ་པ་སྣ་ཚོགས་པར་སྣང་བའི་དོན་ཏོ།།
2705	terminal-particle	27		རྫོབ་ནི་བརྫུན་པའི་དོན་ཏེ་ཇི་ལྟར་སྣང་བ་དེར་མི་བདེན་པས་གསོབ་དང་གསོག་དང་ཡ་མ་རླ་ཙམ་ད
2706	terminal-particle	92		འོ་ན་ཅིའི་ཕྱིར་ཀུན་རྫོབ་དེ་བདེན་པར་བཞག་ཅེ་ན། རེ་ཞིག་འཇིག་རྟེན་གཞུག་པའི་ཐ་སྙད་ཀྱི
2707	terminal-particle	47		ཀུན་རྫོབ་ལ་བལྟོས་ན་དངོས་པོའི་གནས་ཚུལ་དུ་ཞུགས་པའི་ཕྱིར་དང་དོན་དུ་གཉེར་བྱ་ཡིན་པའི་
2708	terminal-particle	22		འདིས་ནི་དོན་དམ་པར་བདེན་པ་ཞེས་ཁྱད་གཞི་དང་ཁྱད་ཆོས་ཀྱི་སྒྲར་འདོད་པ་ཡང་བསལ་བ་ཡིན་ནོ།
2709	terminal-particle	62		འདི་ནི་ཆོས་ཐམས་ཅད་ཀྱི་རང་བཞིན་གཉུག་མར་གནས་པ་ཡིན་ཞིང་འཕགས་པ་རྣམས་ཀྱི་མཉམ་བཞག་ཟབ་མ
2710	terminal-particle	34		དང་ཡིག་ནི་ཀུན་རྫོབ་དང་དེ་ལས་གཞན་པའི་དོན་དམ་ཞེས་འབྱེད་པའི་སྒྲ་ཡང་ཡིན་ལ། འདི་གཉི་ག
2711	ordinal-open	5		གཉིས་པ་མཚན་ཉིད་ནི།
2712	verse-stanza	13		དོན་དམ་བློ་ཡི་སྤྱོད་ཡུལ་མིན།།↵བློ་ནི་ཀུན་རྫོབ་ཡིན་པར་བརྗོད།།
2713	terminal-particle	55		ཅེས་གསུངས་ཏེ། འོ་ན་འདིར་བདེན་གཉིས་ཀྱི་ཟླས་ཕྱེ་བའི་དོན་དམ་པའི་བདེན་པ་དེ་གང༌། ཀུན་
2714	terminal-particle	57		ཞེས་སྟོན་པ་ཆོས་ཐམས་ཅད་ཀྱི་རང་བཞིན་རྣལ་མ་རྟོག་བཅས། རྟོག་མེད། མངོན་སུམ། རྗེས་དཔག་ས
2715	terminal-particle	15		དེ་ལྟ་བུའི་དོན་དམ་དེ་ནི་བློ་ཡི་སྤྱོད་ཡུལ་མིན་པ་ཉིད་དོ།།
2716	terminal-particle	90		འོ་ན་ཀུན་རྫོབ་ཀྱང་དེ་ལྟར་ཟད་པས་བློའི་སྤྱོད་ཡུལ་མ་ཡིན་ནོ་ཞེ་ན། ཤིན་ཏུ་བདེན་ཏེ་དེའ
2717	terminal-particle	34		ཅིའི་ཕྱིར་དོན་དམ་བློ་ཡི་སྤྱོད་ཡུལ་མིན་ཞེ་ན། བློ་འམ་ཤེས་པ་ནི་ཀུན་རྫོབ་ཉིད་ཡིན་པར་
2718	terminal-particle	93		དོན་དམ་བློ་ཡི་ཡུལ་མིན་པར་གང་གིས་ངེས་ན་འདི་ནི་བསམ་གྱིས་མི་ཁྱབ་པ་ཆོས་ཉིད་ཀྱི་རིགས་
2719	terminal-particle	166		དེ་ལྟར་ཆོས་ཀྱི་དབྱིངས་སྨྲ་བསམ་བརྗོད་པའི་ཡུལ་མ་ཡིན་པར་གཟིགས་པ་དེ་ཉིད་ལ་ཆོས་ཉིད་ཁོ
2720	ordinal-open	6		གསུམ་པ་དེ་སྒྲུབ་པ་ནི།
2721	verse-stanza	24		དེ་ལ་འཇིག་རྟེན་རྣམ་གཉིས་མཐོང༌།།↵རྣལ་འབྱོར་པ་དང་ཕལ་པའོ།།↵དེ་ལ་འཇིག་རྟེན་ཕལ་པ་ནི།།
2722	verse-stanza	13		རྣལ་འབྱོར་པ་ཡང་བློ་ཁྱད་ཀྱིས།།↵གོང་མ་གོང་མ་རྣམས་ཀྱིས་གནོད།།
2723	terminal-particle	75		ཅེས་གསུངས་ཏེ། གལ་ཏེ་སོ་སྐྱེའི་མཐོང་བ་དོན་དམ་མ་ཡིན་མོད་ཀྱང་དོན་དམ་པ་འཕགས་པ་རྣམས་ཀ
2724	terminal-particle	27		དེ་ལ་འཇིག་རྟེན་ཕལ་པ་ནི་གཉིས་ཏེ་གྲུབ་མཐའ་ལ་མ་ཞུགས་པ་སྐྱེ་བོ་སྤྱི་དང་གྲུབ་མཐའ་ལ་ཞུ
2725	terminal-particle	404		རྣལ་འབྱོར་པ་ཡང༌། གྲུབ་མཐའ་བཞི་སྨྲ་བ་དང༌། ལམ་ལྔ་དང༌། མཐོང་སྒོམ་ལ་ས་བཅུར་ཕྱེ་བས་རྣ
2726	terminal-particle	64		གལ་ཏེ་མཁྱེན་པའི་ཡུལ་ཡིན་ནོ་ཞེ་ན། ཆོས་ཐམས་ཅད་རྣམ་པ་ཐམས་ཅད་དུ་མངོན་པར་རྫོགས་པར་སངས
2727	ordinal-open	12		བཞི་པ་རྩོད་སྤང་ལ་གཉིས། མདོར་བསྟན་པ་དང༌། རྒྱས་པར་བཤད་པའོ།།
2728	ordinal-open	3		དང་པོ་ནི།
2729	verse-stanza	25		གཉིས་ཀ་ཡང་ནི་འདོད་པའི་དཔེས།།↵འབྲས་བུའི་དོན་དུ་མ་དཔྱད་ཕྱིར།།↵འཇིག་རྟེན་པ་ཡིས་དངོས
2730	verse-stanza	13		སྒྱུ་མ་ལྟ་བུ་མིན་པས་འདིར།།↵རྣལ་འབྱོར་པ་དང་འཇིག་རྟེན་རྩོད།།
2731	terminal-particle	191		ཅེས་གསུངས་ཏེ། འོ་ན་བློ་ཐམས་ཅད་འཁྲུལ་པ་ཡིན་ན་འཁྲུལ་པ་ནི་མེད་པ་ཉིད་ཡིན་པས་གཟུགས་སོ
2732	terminal-particle	103		མདོར་ན་གྲུབ་མཐའ་ལ་མ་ཞུགས་པ་དང་ཞུགས་པའི་འཇིག་རྟེན་པ་ཡིས་ནི་གཟུགས་སོགས་དངོས་པོ་རྣམ
2733	terminal-particle	5		ཞེས་གསུངས་པ་ལྟར་རོ།།
2734	ordinal-open	19		གཉིས་པ་རྒྱས་བཤད་ལ་གཉིས། ཀུན་རྫོབ་ལ་རྩོད་སྤང་དྲུག་དང༌། དོན་དམ་གྱི་རྩོད་སྤང་གཉིས་བ
2735	ordinal-open	56		དང་པོ་ལ་དྲུག ཚད་མ་དང་འགལ་བ་སྤང་བ། ལུང་དང་འགལ་བ་སྤང་བ། སངས་རྒྱས་མཆོད་པས་བསོད་ནམས་
2736	ordinal-open	3		དང་པོ་ནི།
2737	verse-stanza	25		གཟུགས་སོགས་མངོན་སུམ་ཉིད་ཀྱང་ནི།།↵གྲགས་པས་ཡིན་གྱི་ཚད་མས་མིན།།↵དེ་ནི་མི་གཙང་ལ་སོགས
2738	terminal-particle	77		ཞེས་གསུངས་ཏེ། གཟུགས་སྒྲ་སོགས་ཡང་དག་པར་ཡོད་དེ་མངོན་སུམ་དུ་མྱོང་བའི་ཕྱིར་སྙམ་ན། གཟ
2739	line-end	4		ཏིང་རྒྱལ་ལས་ཀྱང༌།
2740	verse-stanza	33		མིག་དང་རྣ་བ་སྣ་ཡང་ཚད་མ་མིན།།↵ལྕེ་དང་ལུས་དང་ཡིད་ཀྱང་ཚད་མ་མིན།།↵གལ་ཏེ་དབང་པོ་འདི་ད
2741	terminal-particle	65		ཞེས་གསུངས་ཤིང༌། དེས་ན་མེད་བཞིན་དུ་སྣང་བ་ལ་མངོན་སུམ་དུ་མཐོང་བར་འཛིན་པ་དེ་ནི་མི་གཙ
2742	ordinal-open	9		གཉིས་པ་ལུང་དང་འགལ་བ་སྤང་བ་ནི།
2743	verse-stanza	19		འཇིག་རྟེན་གཞུག་པའི་དོན་དུ་ནི།།↵མགོན་པོས་དངོས་བསྟན་དེ་ཉིད་དུ།།↵དེ་དག་སྐད་ཅིག་མ་ཉི
2744	terminal-particle	61		ཞེས་གསུངས་ཏེ། རང་སྡེ་བྱེ་མདོ་དག་ན་རེ། གཟུགས་སོགས་མེད་ན་འདུས་བྱས་སྐད་ཅིག་མར་གསུངས
2745	terminal-particle	24		ཞེས་དངོས་སུ་བསྟན་པ་ཙམ་ཡིན་གྱི་སྐད་ཅིག་མར་གྲུབ་པར་གསུངས་པ་ནི་མ་ཡིན་ཏེ། དཔེར་ན། འད
